nombre,area,perimetro,verde,rojo,naranja,feature
apple,1.0,0.005501899642376523,0.0,0.6243243444189176,0.2033695417809798,1
apple,1.0,0.027777777777777776,0.0,0.5970293209876543,0.6971450617283951,1
apple,1.0,0.004721419543781701,0.0,0.0,0.0,1
apple,1.0,0.004803090584097331,0.0,0.0,0.0,1
apple,1.0,0.03210066769388803,0.0,0.3302516692347201,0.08012326656394453,1
apple,1.0,0.03233376792698826,0.0,0.0469361147327249,0.13872229465449804,1
apple,1.0,0.028991596638655463,0.0,0.018697478991596638,0.15798319327731092,1
apple,1.0,0.031054405392392875,0.0,0.0,0.0,1
apple,1.0,0.025974025974025976,0.0,0.51357733175915,0.4483049418114353,1
apple,1.0,0.02987736900780379,0.0,0.010702341137123745,0.24972129319955408,1
apple,1.0,0.03154495777446597,0.0,0.09662195727769499,0.11872826626924987,1
apple,1.0,0.030330882352941176,0.0,0.0,0.0,1
apple,1.0,0.02468764112599729,0.0,0.0,0.0,1
apple,1.0,0.02397163120567376,0.0,0.0,0.0,1
apple,1.0,0.024305555555555556,0.0,0.0,0.0,1
apple,1.0,0.006798245614035088,0.0,0.0,0.0,1
apple,1.0,0.027783137179239824,0.0,0.30156280146633224,0.20181362145475593,1
apple,1.0,0.023411829134720702,0.0,0.0,0.0,1
apple,1.0,0.025893752088205813,0.0,0.0,0.0,1
apple,1.0,0.009692638266068759,0.0,0.0,0.0,1
apple,1.0,0.024448419797257006,0.0,0.0,0.0,1
apple,1.0,0.022132550745903645,0.0,0.0,0.0,1
apple,1.0,0.01044450504499591,0.0,0.0,0.0,1
apple,1.0,0.026491228070175437,0.0,0.6121052631578947,0.2892982456140351,1
apple,1.0,0.02800626713670192,0.0,0.2683117900509205,0.6077164120642381,1
apple,1.0,0.02800626713670192,0.0,0.2683117900509205,0.6077164120642381,1
apple,1.0,0.005586984510943779,0.0,0.6795599079239982,0.0005930318754633062,1
apple,1.0,0.0075361907465228495,0.0,0.0,0.0,1
apple,1.0,0.030117753623188404,0.0,0.15670289855072464,0.1478713768115942,1
apple,1.0,0.028404512489927477,0.0,0.2411361804995971,0.354552780016116,1
apple,1.0,0.03152709359605911,0.0,0.0,0.05394088669950739,1
apple,1.0,0.027417840375586856,0.0,0.028544600938967137,0.3415962441314554,1
apple,1.0,0.022474747474747474,0.0,0.0,0.0,1
apple,1.0,0.02564102564102564,0.0,0.7541091387245233,0.08234714003944774,1
apple,1.0,0.027984344422700588,0.0,0.00939334637964775,0.04716242661448141,1
apple,1.0,0.021431828545371637,0.0,0.0,0.0,1
apple,1.0,0.02193718532725965,0.0,0.0,0.0,1
apple,1.0,0.023334690001356666,0.0,0.0,0.0,1
apple,1.0,0.03362227475702653,0.0,0.0,0.0,1
apple,1.0,0.03362227475702653,0.0,0.0,0.0,1
apple,1.0,0.024706420619185602,0.0,0.7280768644197041,0.06100350770169285,1
apple,1.0,0.017507645259938837,0.0,0.18363914373088686,0.09013761467889908,1
apple,1.0,0.017908538535337384,0.0,0.49984010233450593,0.010073552926127279,1
apple,1.0,0.011544319220225403,0.0,0.40587876941821505,0.003837953091684435,1
apple,1.0,0.016527806001490213,0.0,0.49122807017543857,0.0,1
apple,1.0,0.02632034632034632,0.0,0.6864069264069264,0.20086580086580086,1
apple,1.0,0.02666666666666667,0.0,0.7144888888888888,0.4128,1
apple,1.0,0.026846846846846847,0.0,0.7241441441441442,0.4183783783783784,1
apple,1.0,0.03239289446185998,0.0,0.17189132706374086,0.02586206896551724,1
apple,1.0,0.025003906860446946,0.0,0.7091733083294265,0.14955461790904828,1
apple,1.0,0.020835594139989148,0.0,0.7550732501356484,0.08323385784047749,1
apple,1.0,0.018575586372196543,0.0,0.7895052217086116,0.09416195856873823,1
apple,1.0,0.018653479090751345,0.0,0.1523512059691133,0.4621724796113135,1
apple,1.0,0.009547899006471607,0.0,0.5876629295415186,0.17286482544891077,1
apple,1.0,0.017940466613032984,0.0,0.7347546259050683,0.5204344328238134,1
apple,1.0,0.018558295386201563,0.0,0.7211959790359996,0.013317295300283529,1
apple,1.0,0.026687875574407917,0.0,0.0,0.0,1
apple,1.0,0.027984344422700588,0.0,0.3344422700587084,0.5088062622309197,1
apple,1.0,0.02943722943722944,0.0,0.1461038961038961,0.21168831168831168,1
apple,1.0,0.025528455284552845,0.0,0.0,0.0,1
apple,1.0,0.026491228070175437,0.0,0.0,0.0,1
apple,1.0,0.029273504273504274,0.0,0.15982905982905982,0.15042735042735042,1
apple,1.0,0.029030910609857977,0.0,0.09064327485380116,0.0,1
apple,1.0,0.0293236301369863,0.0,0.05971746575342466,0.06506849315068493,1
apple,1.0,0.00653970688479891,0.0,0.6635352760736196,0.0,1
apple,1.0,0.018070818070818073,0.0,0.7005291005291006,0.003907203907203907,1
apple,1.0,0.01796648404769578,0.0,0.2559619722848856,0.24081533999355462,1
apple,1.0,0.017720530835284933,0.0,0.8253708040593286,0.2527712724434036,1
apple,1.0,0.019675925925925927,0.0,0.7450810185185185,0.25559413580246915,1
apple,1.0,0.019675925925925927,0.0,0.6206597222222222,0.1707175925925926,1
apple,1.0,0.02632034632034632,0.0,0.694025974025974,0.2701298701298701,1
apple,1.0,0.02532051282051282,0.0,0.6653846153846154,0.2501602564102564,1
apple,1.0,0.027031963470319633,0.0,0.37990867579908677,0.314703196347032,1
apple,1.0,0.01819535191464726,0.0,0.21536680175337028,0.10487139194442147,1
apple,1.0,0.018070818070818073,0.0,0.617012617012617,0.030687830687830688,1
apple,1.0,0.02075268817204301,0.0,0.6579569892473118,0.022903225806451613,1
apple,1.0,0.018234323432343234,0.0,0.6955445544554455,0.0,1
apple,1.0,0.011968361895510997,0.0,0.5087421078193298,0.021612433220009712,1
apple,1.0,0.019053639154776956,0.0,0.6057431822286437,0.0027090482210583348,1
apple,1.0,0.012590275363997991,0.0,0.5113737303518325,0.009384775808133473,1
apple,1.0,0.018404390037990714,0.0,0.7360911777121149,0.028872942169691853,1
apple,1.0,0.028814262023217248,0.0,0.29311774461028195,0.5051824212271974,1
apple,1.0,0.02133872416891285,0.0,0.0,0.0,1
apple,1.0,0.02145438121047877,0.0,0.0,0.0,1
apple,1.0,0.039154539154539154,0.0,0.0,0.0,1
apple,1.0,0.03149801587301587,0.0,0.015873015873015872,0.16765873015873015,1
apple,1.0,0.025158227848101265,0.0,0.0,0.0,1
apple,1.0,0.02658450704225352,0.0,0.0,0.0,1
apple,1.0,0.02538152610441767,0.0,0.0,0.0,1
apple,1.0,0.02604430914933198,0.0,0.0,0.0,1
apple,1.0,0.02666666666666667,0.0,0.0,0.0,1
apple,1.0,0.025528455284552845,0.0,0.0,0.0,1
apple,1.0,0.021741699161054,0.0,0.0,0.0,1
apple,1.0,0.02744360902255639,0.0,0.26917293233082706,0.2511278195488722,1
